pokemon,id,form,rank,item,raito
ワタッコ,189,0,10,オボンのみ,1.7
ヒマナッツ,191,0,1,きあいのタスキ,94.9
ヒマナッツ,191,0,2,いのちのたま,5.1
キマワリ,192,0,1,いのちのたま,89.1
キマワリ,192,0,2,とつげきチョッキ,4.1
キマワリ,192,0,3,こだわりメガネ,1.5
キマワリ,192,0,4,こだわりスカーフ,1.1
キマワリ,192,0,5,きあいのタスキ,1.1
キマワリ,192,0,6,たべのこし,0.8
キマワリ,192,0,7,おおきなねっこ,0.8
キマワリ,192,0,8,ピントレンズ,0.4
キマワリ,192,0,9,ヤチェのみ,0.4
キマワリ,192,0,10,せんせいのツメ,0.4
ウパー,194,0,1,しんかのきせき,94.4
ウパー,194,0,2,きあいのタスキ,4.2
ウパー,194,0,3,ひかりのこな,1.4
ウパー,194,1,1,きあいのタスキ,60.0
ウパー,194,1,2,ひかりのこな,40.0
ヌオー,195,0,1,ゴツゴツメット,43.7
ヌオー,195,0,2,たべのこし,31.4
ヌオー,195,0,3,おんみつマント,9.4
ヌオー,195,0,4,オボンのみ,8.6
ヌオー,195,0,5,ラムのみ,1.2
ヌオー,195,0,6,リンドのみ,1.0
ヌオー,195,0,7,イアのみ,0.9
ヌオー,195,0,8,とつげきチョッキ,0.8
ヌオー,195,0,9,メンタルハーブ,0.7
ヌオー,195,0,10,レッドカード,0.7
エーフィ,196,0,1,こだわりスカーフ,27.9
エーフィ,196,0,2,こだわりメガネ,21.8
エーフィ,196,0,3,いのちのたま,9.2
エーフィ,196,0,4,きあいのタスキ,7.9
エーフィ,196,0,5,ひかりのねんど,7.4
エーフィ,196,0,6,おんみつマント,7.1
エーフィ,196,0,7,たつじんのおび,4.9
エーフィ,196,0,8,とつげきチョッキ,2.1
エーフィ,196,0,9,オボンのみ,2.0
エーフィ,196,0,10,たべのこし,1.4
ブラッキー,197,0,1,たべのこし,64.5
ブラッキー,197,0,2,ゴツゴツメット,20.9
ブラッキー,197,0,3,おんみつマント,3.7
ブラッキー,197,0,4,オボンのみ,3.1
ブラッキー,197,0,5,ひかりのねんど,2.4
ブラッキー,197,0,6,じゃくてんほけん,1.4
ブラッキー,197,0,7,メンタルハーブ,0.8
ブラッキー,197,0,8,ラムのみ,0.5
ブラッキー,197,0,9,バンジのみ,0.3
ブラッキー,197,0,10,クリアチャーム,0.3
ヤミカラス,198,0,1,きあいのタスキ,42.9
ヤミカラス,198,0,2,しんかのきせき,40.6
ヤミカラス,198,0,3,だっしゅつボタン,5.6
ヤミカラス,198,0,4,メンタルハーブ,4.6
ヤミカラス,198,0,5,あついいわ,1.3
ヤミカラス,198,0,6,いのちのたま,1.2
ヤミカラス,198,0,7,たべのこし,0.9
ヤミカラス,198,0,8,ロゼルのみ,0.7
ヤミカラス,198,0,9,こうかくレンズ,0.7
ヤミカラス,198,0,10,しめったいわ,0.6
ヤドキング,199,0,1,ゴツゴツメット,20.0
ヤドキング,199,0,2,つめたいいわ,13.2
ヤドキング,199,0,3,とつげきチョッキ,11.7
ヤドキング,199,0,4,たべのこし,7.4
ヤドキング,199,0,5,オボンのみ,7.2
ヤドキング,199,0,6,メンタルハーブ,5.3
ヤドキング,199,0,7,こうこうのしっぽ,5.1
ヤドキング,199,0,8,おんみつマント,5.1
ヤドキング,199,0,9,じゃくてんほけん,3.7
ヤドキング,199,0,10,こだわりメガネ,3.1
ヤドキング,199,1,1,とつげきチョッキ,71.0
ヤドキング,199,1,2,くろいヘドロ,11.4
ヤドキング,199,1,3,オボンのみ,6.7
ヤドキング,199,1,4,たべのこし,3.4
ヤドキング,199,1,5,おんみつマント,1.5
ヤドキング,199,1,6,つめたいいわ,1.1
ヤドキング,199,1,7,ゴツゴツメット,1.0
ヤドキング,199,1,8,こだわりメガネ,0.6
ヤドキング,199,1,9,メンタルハーブ,0.4
ヤドキング,199,1,10,レッドカード,0.3
ムウマ,200,0,1,しんかのきせき,98.7
ムウマ,200,0,2,きあいのタスキ,0.7
ムウマ,200,0,3,こだわりスカーフ,0.5
ムウマ,200,0,4,メンタルハーブ,0.0
ムウマ,200,0,5,ものまねハーブ,0.0
ムウマ,200,0,6,のろいのおふだ,0.0
キリンリキ,203,0,1,しんかのきせき,100.0
クヌギダマ,204,0,1,こだわりハチマキ,36.4
クヌギダマ,204,0,2,ゴツゴツメット,31.8
クヌギダマ,204,0,3,レッドカード,18.2
クヌギダマ,204,0,4,オボンのみ,13.6
フォレトス,205,0,1,ゴツゴツメット,47.5
フォレトス,205,0,2,オボンのみ,10.8
フォレトス,205,0,3,レッドカード,9.1
フォレトス,205,0,4,いかさまダイス,6.2
フォレトス,205,0,5,メンタルハーブ,5.2
フォレトス,205,0,6,たべのこし,3.8
フォレトス,205,0,7,マゴのみ,2.1
フォレトス,205,0,8,フィラのみ,1.6
フォレトス,205,0,9,ひかりのねんど,1.5
フォレトス,205,0,10,ぼうじんゴーグル,1.2
ノコッチ,206,0,1,しんかのきせき,98.8
ノコッチ,206,0,2,シルクのスカーフ,1.0
ノコッチ,206,0,3,ひかりのこな,0.1
ノコッチ,206,0,4,オボンのみ,0.1
ハリーセン,211,0,1,ゴツゴツメット,41.8
ハリーセン,211,0,2,くろいヘドロ,28.9
ハリーセン,211,0,3,たべのこし,7.5
ハリーセン,211,0,4,きあいのタスキ,7.1
ハリーセン,211,0,5,いのちのたま,6.6
ハリーセン,211,0,6,ふうせん,1.8
ハリーセン,211,0,7,メンタルハーブ,1.3
ハリーセン,211,0,8,せんせいのツメ,1.2
ハリーセン,211,0,9,しんぴのしずく,0.7
ハリーセン,211,0,10,シュカのみ,0.6
ハリーセン,211,1,1,しんかのきせき,98.2
ハリーセン,211,1,2,ゴツゴツメット,0.8
ハリーセン,211,1,3,くろいヘドロ,0.7
ハリーセン,211,1,4,おんみつマント,0.1
ハリーセン,211,1,5,きあいのタスキ,0.1
ハリーセン,211,1,6,オボンのみ,0.0
ハリーセン,211,1,7,かわらずのいし,0.0
ハッサム,212,0,1,オボンのみ,25.5
ハッサム,212,0,2,こだわりハチマキ,23.4
ハッサム,212,0,3,ゴツゴツメット,13.7
ハッサム,212,0,4,とつげきチョッキ,11.2
ハッサム,212,0,5,いのちのたま,9.1
ハッサム,212,0,6,ラムのみ,4.1
ハッサム,212,0,7,おんみつマント,1.9
ハッサム,212,0,8,パンチグローブ,1.6
ハッサム,212,0,9,メタルコート,1.6
ハッサム,212,0,10,きあいのタスキ,1.4
ヘラクロス,214,0,1,いかさまダイス,53.5
ヘラクロス,214,0,2,かえんだま,35.2
ヘラクロス,214,0,3,こだわりスカーフ,5.1
ヘラクロス,214,0,4,きあいのタスキ,2.2
ヘラクロス,214,0,5,とつげきチョッキ,1.0
ヘラクロス,214,0,6,いのちのたま,0.5
ヘラクロス,214,0,7,こだわりハチマキ,0.4
ヘラクロス,214,0,8,おんみつマント,0.2
ヘラクロス,214,0,9,どくどくだま,0.2
ヘラクロス,214,0,10,カムラのみ,0.2
ニューラ,215,0,1,きあいのタスキ,71.8
ニューラ,215,0,2,ノーマルジュエル,15.4
ニューラ,215,0,3,しんかのきせき,12.8
ニューラ,215,1,1,きあいのタスキ,42.9
ニューラ,215,1,2,こだわりスカーフ,20.0
ニューラ,215,1,3,かえんだま,17.1
ニューラ,215,1,4,しんかのきせき,15.2
ニューラ,215,1,5,チイラのみ,2.9
ニューラ,215,1,6,くろいメガネ,1.9
ヒメグマ,216,0,1,きあいのタスキ,100.0
リングマ,217,0,1,しんかのきせき,78.5
リングマ,217,0,2,どくどくだま,10.5
リングマ,217,0,3,かえんだま,10.2
リングマ,217,0,4,こだわりハチマキ,0.5
リングマ,217,0,5,かいがらのすず,0.2
リングマ,217,0,6,オボンのみ,0.1
リングマ,217,0,7,こだわりスカーフ,0.1
デリバード,225,0,1,きあいのタスキ,98.3
デリバード,225,0,2,こうかくレンズ,0.9
デリバード,225,0,3,とけないこおり,0.4
デリバード,225,0,4,ものまねハーブ,0.2
デリバード,225,0,5,からぶりほけん,0.1
デリバード,225,0,6,こだわりスカーフ,0.1
デルビル,228,0,1,きあいのタスキ,88.2
デルビル,228,0,2,たべのこし,11.8
ヘルガー,229,0,1,きあいのタスキ,76.9
ヘルガー,229,0,2,こだわりスカーフ,9.4
ヘルガー,229,0,3,いのちのたま,4.8
ヘルガー,229,0,4,とつげきチョッキ,3.0
ヘルガー,229,0,5,くろいメガネ,1.3
ヘルガー,229,0,6,だっしゅつパック,0.9
ヘルガー,229,0,7,こだわりメガネ,0.7
ヘルガー,229,0,8,せんせいのツメ,0.4
ヘルガー,229,0,9,たつじんのおび,0.4
ヘルガー,229,0,10,からぶりほけん,0.4
ゴマゾウ,231,0,1,しんかのきせき,73.1
ゴマゾウ,231,0,2,きあいのタスキ,10.6
ゴマゾウ,231,0,3,ひかりのこな,10.6
ゴマゾウ,231,0,4,オボンのみ,2.9
ゴマゾウ,231,0,5,フィラのみ,1.9
ゴマゾウ,231,0,6,メンタルハーブ,1.0
ドンファン,232,0,1,ゴツゴツメット,22.3
ドンファン,232,0,2,レッドカード,10.8
ドンファン,232,0,3,ラムのみ,8.8
ドンファン,232,0,4,オボンのみ,7.4
ドンファン,232,0,5,じゃくてんほけん,6.8
ドンファン,232,0,6,カムラのみ,6.6
ドンファン,232,0,7,チイラのみ,5.6
ドンファン,232,0,8,ぼうごパット,5.3
ドンファン,232,0,9,せんせいのツメ,3.9
ドンファン,232,0,10,あつぞこブーツ,2.9
オドシシ,234,0,1,こだわりスカーフ,44.9
オドシシ,234,0,2,しんかのきせき,36.6
オドシシ,234,0,3,シルクのスカーフ,12.3
オドシシ,234,0,4,オボンのみ,2.6
オドシシ,234,0,5,とつげきチョッキ,1.8
オドシシ,234,0,6,きあいのタスキ,0.9
オドシシ,234,0,7,ビビリだま,0.9
ハピナス,242,0,1,おんみつマント,16.9
ハピナス,242,0,2,たべのこし,13.9
ハピナス,242,0,3,かえんだま,8.0
ハピナス,242,0,4,クリアチャーム,6.3
ハピナス,242,0,5,たつじんのおび,6.0
ハピナス,242,0,6,でんきだま,5.2
ハピナス,242,0,7,とつげきチョッキ,5.1
ハピナス,242,0,8,どくバリ,4.7
ハピナス,242,0,9,ウイのみ,4.6
ハピナス,242,0,10,ものしりメガネ,3.7
ヨーギラス,246,0,1,かえんだま,100.0
サナギラス,247,0,1,しんかのきせき,100.0
バンギラス,248,0,1,とつげきチョッキ,32.6
バンギラス,248,0,2,いかさまダイス,16.5
バンギラス,248,0,3,じゃくてんほけん,11.4
バンギラス,248,0,4,こだわりハチマキ,10.4
バンギラス,248,0,5,オボンのみ,5.2
バンギラス,248,0,6,さらさらいわ,5.1
バンギラス,248,0,7,たつじんのおび,2.2
バンギラス,248,0,8,いのちのたま,2.0
バンギラス,248,0,9,たべのこし,2.0
バンギラス,248,0,10,きあいのタスキ,2.0
キャモメ,278,0,1,こだわりスカーフ,57.1
キャモメ,278,0,2,ひかりのこな,42.9
ペリッパー,279,0,1,しめったいわ,54.1
ペリッパー,279,0,2,だっしゅつボタン,17.3
ペリッパー,279,0,3,ゴツゴツメット,11.1
ペリッパー,279,0,4,こだわりメガネ,6.1
ペリッパー,279,0,5,きあいのタスキ,4.6
ペリッパー,279,0,6,こだわりスカーフ,1.2
ペリッパー,279,0,7,オボンのみ,0.8
ペリッパー,279,0,8,いのちのたま,0.8
ペリッパー,279,0,9,とつげきチョッキ,0.7
ペリッパー,279,0,10,ぼうじんゴーグル,0.5
ラルトス,280,0,1,きあいのタスキ,92.3
ラルトス,280,0,2,メンタルハーブ,7.7
キルリア,281,0,1,きあいのタスキ,85.7
キルリア,281,0,2,しんかのきせき,14.3
サーナイト,282,0,1,とつげきチョッキ,36.9
サーナイト,282,0,2,こだわりスカーフ,23.0
サーナイト,282,0,3,オボンのみ,16.6
サーナイト,282,0,4,きあいのタスキ,4.8
サーナイト,282,0,5,こだわりメガネ,4.8
サーナイト,282,0,6,おんみつマント,2.9
サーナイト,282,0,7,からぶりほけん,1.6
サーナイト,282,0,8,たべのこし,1.3
サーナイト,282,0,9,ゴツゴツメット,1.3
サーナイト,282,0,10,たつじんのおび,0.8
アメタマ,283,0,1,きあいのタスキ,68.1
アメタマ,283,0,2,こだわりメガネ,18.1
アメタマ,283,0,3,しんかのきせき,10.3
アメタマ,283,0,4,オボンのみ,1.7
アメタマ,283,0,5,ゴツゴツメット,1.7
アメモース,284,0,1,きあいのタスキ,83.3
アメモース,284,0,2,オボンのみ,3.5
アメモース,284,0,3,こだわりスカーフ,3.1
アメモース,284,0,4,メンタルハーブ,1.9
アメモース,284,0,5,しめったいわ,1.2
アメモース,284,0,6,ゴツゴツメット,0.7
アメモース,284,0,7,あつぞこブーツ,0.7
アメモース,284,0,8,レッドカード,0.7
アメモース,284,0,9,オッカのみ,0.6
アメモース,284,0,10,ラムのみ,0.5
キノココ,285,0,1,かえんだま,58.3
キノココ,285,0,2,しんかのきせき,30.6
キノココ,285,0,3,たべのこし,11.1
キノガッサ,286,0,1,きあいのタスキ,71.0
キノガッサ,286,0,2,いかさまダイス,15.9
キノガッサ,286,0,3,どくどくだま,11.0
キノガッサ,286,0,4,こだわりハチマキ,0.4
キノガッサ,286,0,5,いのちのたま,0.3
キノガッサ,286,0,6,こだわりスカーフ,0.2
キノガッサ,286,0,7,パンチグローブ,0.2
キノガッサ,286,0,8,ちからのハチマキ,0.2
キノガッサ,286,0,9,ゴツゴツメット,0.1
キノガッサ,286,0,10,たつじんのおび,0.1
ヤルキモノ,288,0,1,しんかのきせき,99.5
ヤルキモノ,288,0,2,しめったいわ,0.5
ケッキング,289,0,1,こだわりハチマキ,48.6
ケッキング,289,0,2,こだわりスカーフ,15.6
ケッキング,289,0,3,とつげきチョッキ,10.4
ケッキング,289,0,4,いのちのたま,10.2
ケッキング,289,0,5,ゴツゴツメット,4.2
ケッキング,289,0,6,ノーマルジュエル,2.5
ケッキング,289,0,7,たべのこし,1.5
ケッキング,289,0,8,きあいのタスキ,1.1
ケッキング,289,0,9,シルクのスカーフ,1.0
ケッキング,289,0,10,ヤチェのみ,0.7
マクノシタ,296,0,1,おおきなねっこ,42.9
マクノシタ,296,0,2,きあいのタスキ,42.9
マクノシタ,296,0,3,しんかのきせき,14.3
ハリテヤマ,297,0,1,かえんだま,46.6
ハリテヤマ,297,0,2,とつげきチョッキ,37.7
ハリテヤマ,297,0,3,オボンのみ,6.1
ハリテヤマ,297,0,4,たべのこし,1.8
ハリテヤマ,297,0,5,パンチグローブ,1.5
ハリテヤマ,297,0,6,おんみつマント,1.3
ハリテヤマ,297,0,7,たつじんのおび,0.7
ハリテヤマ,297,0,8,だっしゅつパック,0.7
ハリテヤマ,297,0,9,ラムのみ,0.6
ハリテヤマ,297,0,10,こだわりハチマキ,0.5
ルリリ,298,0,1,ひかりのこな,50.0
ルリリ,298,0,2,かえんだま,25.0
ルリリ,298,0,3,しんかのきせき,25.0
ヤミラミ,302,0,1,ひかりのねんど,29.0
ヤミラミ,302,0,2,たべのこし,22.9
ヤミラミ,302,0,3,きあいのタスキ,13.0
ヤミラミ,302,0,4,ゴツゴツメット,10.9
ヤミラミ,302,0,5,こうこうのしっぽ,5.0
ヤミラミ,302,0,6,だっしゅつボタン,4.3
ヤミラミ,302,0,7,オボンのみ,2.7
ヤミラミ,302,0,8,ひかりのこな,1.5
ヤミラミ,302,0,9,くろいメガネ,1.5
ヤミラミ,302,0,10,こうかくレンズ,1.1
アサナン,307,0,1,きあいのタスキ,91.3
アサナン,307,0,2,いのちのたま,8.8
チャーレム,308,0,1,きあいのタスキ,51.3
チャーレム,308,0,2,いのちのたま,22.7
チャーレム,308,0,3,こだわりスカーフ,14.0
チャーレム,308,0,4,たつじんのおび,2.5
チャーレム,308,0,5,ゴツゴツメット,2.0
チャーレム,308,0,6,とつげきチョッキ,1.5
チャーレム,308,0,7,パンチグローブ,1.1
チャーレム,308,0,8,こだわりハチマキ,1.1
チャーレム,308,0,9,ラムのみ,0.6
チャーレム,308,0,10,こうかくレンズ,0.6
ゴクリン,316,0,1,しんかのきせき,85.7
ゴクリン,316,0,2,ウイのみ,14.3
マルノーム,317,0,1,くろいヘドロ,37.4
マルノーム,317,0,2,でんきだま,16.2
マルノーム,317,0,3,たべのこし,14.3
マルノーム,317,0,4,リュガのみ,8.8
マルノーム,317,0,5,フィラのみ,5.0
マルノーム,317,0,6,レッドカード,3.6
マルノーム,317,0,7,とつげきチョッキ,3.0
マルノーム,317,0,8,イアのみ,2.9
マルノーム,317,0,9,おんみつマント,2.5
マルノーム,317,0,10,メンタルハーブ,1.9
ドンメル,322,0,1,しんかのきせき,81.7
ドンメル,322,0,2,カゴのみ,7.3
ドンメル,322,0,3,オボンのみ,5.5
ドンメル,322,0,4,きあいのタスキ,5.5
バクーダ,323,0,1,とつげきチョッキ,30.8
バクーダ,323,0,2,オボンのみ,11.0
バクーダ,323,0,3,フォーカスレンズ,10.8
バクーダ,323,0,4,こだわりスカーフ,10.0
バクーダ,323,0,5,ゴツゴツメット,7.7
バクーダ,323,0,6,たつじんのおび,6.6
バクーダ,323,0,7,いのちのたま,3.9
バクーダ,323,0,8,もくたん,3.1
バクーダ,323,0,9,こだわりメガネ,2.8
バクーダ,323,0,10,フィラのみ,2.4
コータス,324,0,1,だっしゅつパック,59.1
コータス,324,0,2,あついいわ,20.2
コータス,324,0,3,こだわりメガネ,4.6
コータス,324,0,4,オボンのみ,4.2
コータス,324,0,5,ゴツゴツメット,2.4
コータス,324,0,6,もくたん,1.2
コータス,324,0,7,とつげきチョッキ,1.1
コータス,324,0,8,だっしゅつボタン,1.0
コータス,324,0,9,たべのこし,0.9
コータス,324,0,10,シュカのみ,0.5
バネブー,325,0,1,ウイのみ,91.5
バネブー,325,0,2,きあいのタスキ,8.5
ブーピッグ,326,0,1,オボンのみ,21.0
ブーピッグ,326,0,2,たべのこし,19.9
ブーピッグ,326,0,3,とつげきチョッキ,10.1
ブーピッグ,326,0,4,きあいのタスキ,7.3
ブーピッグ,326,0,5,ゴツゴツメット,6.8
ブーピッグ,326,0,6,こだわりスカーフ,5.8
ブーピッグ,326,0,7,カシブのみ,4.4
ブーピッグ,326,0,8,おんみつマント,4.1
ブーピッグ,326,0,9,くろいてっきゅう,3.6
ブーピッグ,326,0,10,あついいわ,3.3
サボネア,331,0,1,いのちのたま,84.2
サボネア,331,0,2,しんかのきせき,10.5
サボネア,331,0,3,きあいのタスキ,5.3
ノクタス,332,0,1,きあいのタスキ,44.8
ノクタス,332,0,2,いのちのたま,22.1
ノクタス,332,0,3,とつげきチョッキ,7.8
ノクタス,332,0,4,おおきなねっこ,5.7
ノクタス,332,0,5,せんせいのツメ,5.3
ノクタス,332,0,6,いかさまダイス,5.0
ノクタス,332,0,7,ひかりのこな,2.8
ノクタス,332,0,8,たべのこし,1.2
ノクタス,332,0,9,オボンのみ,0.9
ノクタス,332,0,10,こだわりスカーフ,0.8
チルット,333,0,1,しんかのきせき,100.0
チルタリス,334,0,1,たべのこし,30.8
チルタリス,334,0,2,ゴツゴツメット,25.8
チルタリス,334,0,3,オボンのみ,11.8
チルタリス,334,0,4,おんみつマント,10.5
チルタリス,334,0,5,ズアのみ,4.0
チルタリス,334,0,6,ねばりのかぎづめ,1.7
チルタリス,334,0,7,フォーカスレンズ,1.7
チルタリス,334,0,8,マゴのみ,1.5
チルタリス,334,0,9,しめつけバンド,1.3
チルタリス,334,0,10,からぶりほけん,1.2
ザングース,335,0,1,どくどくだま,49.1
ザングース,335,0,2,オボンのみ,21.4
ザングース,335,0,3,こだわりスカーフ,17.5
ザングース,335,0,4,カムラのみ,5.9
ザングース,335,0,5,いのちのたま,2.3
ザングース,335,0,6,こだわりハチマキ,1.3
ザングース,335,0,7,くろいメガネ,0.6
ザングース,335,0,8,きあいのタスキ,0.5
ザングース,335,0,9,ひかりのこな,0.4
ザングース,335,0,10,イアのみ,0.4
ハブネーク,336,0,1,こだわりスカーフ,56.0
ハブネーク,336,0,2,きあいのタスキ,17.2
ハブネーク,336,0,3,ひかりのこな,5.2
ハブネーク,336,0,4,カムラのみ,2.9
ハブネーク,336,0,5,ラムのみ,2.9
ハブネーク,336,0,6,オボンのみ,2.7
ハブネーク,336,0,7,くろいヘドロ,2.2
ハブネーク,336,0,8,こうこうのしっぽ,1.9
ハブネーク,336,0,9,こだわりメガネ,1.6
ハブネーク,336,0,10,おんみつマント,1.4
ドジョッチ,339,0,1,きあいのタスキ,100.0
ナマズン,340,0,1,とつげきチョッキ,23.0
ナマズン,340,0,2,たべのこし,15.7
ナマズン,340,0,3,オボンのみ,15.0
ナマズン,340,0,4,おんみつマント,11.1
ナマズン,340,0,5,しめったいわ,8.7
ナマズン,340,0,6,レッドカード,5.6
ナマズン,340,0,7,ゴツゴツメット,4.9
ナマズン,340,0,8,いのちのたま,3.0
ナマズン,340,0,9,リンドのみ,2.5
ナマズン,340,0,10,ウイのみ,2.4
カゲボウズ,353,0,1,こだわりスカーフ,100.0
ジュペッタ,354,0,1,きあいのタスキ,57.4
ジュペッタ,354,0,2,こだわりスカーフ,11.1
ジュペッタ,354,0,3,オボンのみ,7.6
ジュペッタ,354,0,4,くろいメガネ,6.2
ジュペッタ,354,0,5,いのちのたま,4.4
ジュペッタ,354,0,6,カシブのみ,2.4
ジュペッタ,354,0,7,カムラのみ,1.5
ジュペッタ,354,0,8,たつじんのおび,1.5
ジュペッタ,354,0,9,こうこうのしっぽ,1.3
ジュペッタ,354,0,10,こだわりハチマキ,1.3
トロピウス,357,0,1,オボンのみ,97.6
トロピウス,357,0,2,カゴのみ,0.7
トロピウス,357,0,3,ラムのみ,0.4
トロピウス,357,0,4,あついいわ,0.2
トロピウス,357,0,5,フィラのみ,0.2
トロピウス,357,0,6,たべのこし,0.2
トロピウス,357,0,7,リュガのみ,0.2
トロピウス,357,0,8,たつじんのおび,0.2
トロピウス,357,0,9,ゴツゴツメット,0.1
トロピウス,357,0,10,きゅうこん,0.1
ユキワラシ,361,0,1,たべのこし,100.0
オニゴーリ,362,0,1,たべのこし,94.9
オニゴーリ,362,0,2,こだわりスカーフ,1.5
オニゴーリ,362,0,3,せんせいのツメ,1.4
オニゴーリ,362,0,4,オボンのみ,0.5
オニゴーリ,362,0,5,ひかりのこな,0.3
オニゴーリ,362,0,6,こだわりメガネ,0.2
オニゴーリ,362,0,7,ラムのみ,0.1
オニゴーリ,362,0,8,だっしゅつパック,0.1
オニゴーリ,362,0,9,フィラのみ,0.1
オニゴーリ,362,0,10,とけないこおり,0.1
ラブカス,370,0,1,きあいのタスキ,70.8
ラブカス,370,0,2,しめったいわ,29.2
コモルー,372,0,1,しんかのきせき,93.6
コモルー,372,0,2,たべのこし,6.4
ボーマンダ,373,0,1,いのちのたま,27.6
ボーマンダ,373,0,2,ラムのみ,17.3
ボーマンダ,373,0,3,こだわりメガネ,14.5
ボーマンダ,373,0,4,ゴツゴツメット,9.5
ボーマンダ,373,0,5,こだわりスカーフ,5.9
ボーマンダ,373,0,6,するどいくちばし,3.4
ボーマンダ,373,0,7,こだわりハチマキ,2.0
ボーマンダ,373,0,8,おんみつマント,1.9
ボーマンダ,373,0,9,あつぞこブーツ,1.9
ボーマンダ,373,0,10,たべのこし,1.6
ムックル,396,0,1,きあいのタスキ,59.8
ムックル,396,0,2,こだわりスカーフ,25.5
ムックル,396,0,3,こだわりハチマキ,14.7
ムクバード,397,0,1,しんかのきせき,88.9
ムクバード,397,0,2,きあいのタスキ,11.1
ムクホーク,398,0,1,こだわりスカーフ,68.6
ムクホーク,398,0,2,こだわりハチマキ,14.0
ムクホーク,398,0,3,きあいのタスキ,8.3
ムクホーク,398,0,4,いのちのたま,2.1
ムクホーク,398,0,5,とつげきチョッキ,1.6
ムクホーク,398,0,6,オボンのみ,1.4
ムクホーク,398,0,7,だっしゅつパック,1.3
ムクホーク,398,0,8,するどいくちばし,0.4
ムクホーク,398,0,9,ちからのハチマキ,0.4
ムクホーク,398,0,10,カゴのみ,0.4
コロトック,402,0,1,きあいのタスキ,59.4
コロトック,402,0,2,からぶりほけん,23.0
コロトック,402,0,3,いのちのたま,6.7
コロトック,402,0,4,こだわりハチマキ,4.2
コロトック,402,0,5,メンタルハーブ,2.1
コロトック,402,0,6,とつげきチョッキ,1.3
コロトック,402,0,7,ひかりのこな,0.8
コロトック,402,0,8,こだわりスカーフ,0.8
コロトック,402,0,9,せんせいのツメ,0.6
コロトック,402,0,10,チイラのみ,0.6
コリンク,403,0,1,ものまねハーブ,100.0
レントラー,405,0,1,オボンのみ,26.1
レントラー,405,0,2,かえんだま,19.4
レントラー,405,0,3,だっしゅつボタン,15.6
レントラー,405,0,4,ゴツゴツメット,15.6
レントラー,405,0,5,とつげきチョッキ,4.9
レントラー,405,0,6,ひかりのねんど,3.0
レントラー,405,0,7,たべのこし,2.3
レントラー,405,0,8,しめったいわ,1.6
レントラー,405,0,9,フィラのみ,1.1
レントラー,405,0,10,こだわりスカーフ,1.1
ミツハニー,415,0,1,こだわりハチマキ,86.8
ミツハニー,415,0,2,きあいのタスキ,13.2
ビークイン,416,0,1,ゴツゴツメット,34.4
ビークイン,416,0,2,たべのこし,19.2
ビークイン,416,0,3,あつぞこブーツ,19.2
ビークイン,416,0,4,おんみつマント,6.3
ビークイン,416,0,5,マゴのみ,3.9
ビークイン,416,0,6,オボンのみ,3.1
ビークイン,416,0,7,じゃくてんほけん,2.6
ビークイン,416,0,8,クリアチャーム,2.2
ビークイン,416,0,9,レッドカード,2.0
ビークイン,416,0,10,きあいのタスキ,1.7
パチリス,417,0,1,とつげきチョッキ,38.2
パチリス,417,0,2,オボンのみ,26.7
パチリス,417,0,3,ふうせん,8.5
パチリス,417,0,4,レッドカード,6.6
パチリス,417,0,5,きあいのタスキ,5.2
パチリス,417,0,6,おんみつマント,5.0
パチリス,417,0,7,ゴツゴツメット,2.1
パチリス,417,0,8,シルクのスカーフ,1.5
パチリス,417,0,9,カゴのみ,1.3
パチリス,417,0,10,ひかりのこな,1.1
ブイゼル,418,0,1,こだわりハチマキ,60.0
ブイゼル,418,0,2,きあいのタスキ,40.0
フローゼル,419,0,1,こだわりハチマキ,66.1
フローゼル,419,0,2,いのちのたま,15.6
フローゼル,419,0,3,しんぴのしずく,10.5
フローゼル,419,0,4,こうかくレンズ,2.5
フローゼル,419,0,5,きあいのタスキ,2.0
フローゼル,419,0,6,ちからのハチマキ,0.8
フローゼル,419,0,7,おうじゃのしるし,0.5
フローゼル,419,0,8,オボンのみ,0.3
フローゼル,419,0,9,ラムのみ,0.2
フローゼル,419,0,10,ひかりのこな,0.2
カラナクシ,422,0,1,しんかのきせき,80.7
カラナクシ,422,0,2,きあいのタスキ,19.3
トリトドン,423,0,1,たべのこし,28.9
トリトドン,423,0,2,オボンのみ,22.1
トリトドン,423,0,3,ゴツゴツメット,12.6
トリトドン,423,0,4,おんみつマント,11.3
トリトドン,423,0,5,とつげきチョッキ,8.0
トリトドン,423,0,6,きあいのタスキ,5.2
トリトドン,423,0,7,メンタルハーブ,2.6
トリトドン,423,0,8,こだわりメガネ,1.5
トリトドン,423,0,9,たつじんのおび,1.5
トリトドン,423,0,10,リンドのみ,1.2
フワンテ,425,0,1,きあいのタスキ,85.7
フワンテ,425,0,2,かえんだま,9.1
フワンテ,425,0,3,からぶりほけん,3.9
フワンテ,425,0,4,フィラのみ,1.3
フワライド,426,0,1,オボンのみ,23.7
フワライド,426,0,2,グラスシード,15.2
フワライド,426,0,3,サイコシード,8.6
フワライド,426,0,4,エレキシード,7.3
フワライド,426,0,5,ミストシード,7.0
フワライド,426,0,6,メンタルハーブ,6.4
フワライド,426,0,7,からぶりほけん,5.9
フワライド,426,0,8,じゃくてんほけん,4.8
フワライド,426,0,9,きあいのタスキ,4.7
フワライド,426,0,10,かえんだま,4.4
