pokemon,id,form,rank,move,raito
バンギラス,248,0,2,じしん,62.2
バンギラス,248,0,3,ロックブラスト,44.2
バンギラス,248,0,4,ストーンエッジ,35.6
バンギラス,248,0,5,けたぐり,27.5
バンギラス,248,0,6,りゅうのまい,17.9
バンギラス,248,0,7,ステルスロック,17.2
バンギラス,248,0,8,テラバースト,14.8
バンギラス,248,0,9,れいとうパンチ,12.2
バンギラス,248,0,10,がんせきふうじ,10.2
キャモメ,278,0,1,ぼうふう,78.6
キャモメ,278,0,2,エアスラッシュ,78.6
キャモメ,278,0,3,みずのはどう,71.4
キャモメ,278,0,4,とんぼがえり,67.9
キャモメ,278,0,5,でんこうせっか,17.9
キャモメ,278,0,6,みずでっぽう,17.9
キャモメ,278,0,7,なきごえ,17.9
キャモメ,278,0,8,はねやすめ,10.7
キャモメ,278,0,9,しろいきり,10.7
キャモメ,278,0,10,ちょうおんぱ,10.7
ペリッパー,279,0,1,ぼうふう,98.6
ペリッパー,279,0,2,とんぼがえり,79.2
ペリッパー,279,0,3,はねやすめ,37.1
ペリッパー,279,0,4,ハイドロポンプ,36.2
ペリッパー,279,0,5,なみのり,35.7
ペリッパー,279,0,6,れいとうビーム,32.4
ペリッパー,279,0,7,ひやみず,26.2
ペリッパー,279,0,8,おいかぜ,19.1
ペリッパー,279,0,9,でんこうせっか,12.5
ペリッパー,279,0,10,テラバースト,6.6
ラルトス,280,0,1,さいみんじゅつ,89.5
ラルトス,280,0,2,テレポート,67.8
ラルトス,280,0,3,みちづれ,53.8
ラルトス,280,0,4,アンコール,50.3
ラルトス,280,0,5,ゆめくい,25.9
ラルトス,280,0,6,かなしばり,22.4
ラルトス,280,0,7,チャームボイス,13.3
ラルトス,280,0,8,トリックルーム,10.5
ラルトス,280,0,9,ドレインキッス,9.8
ラルトス,280,0,10,ねんりき,9.8
キルリア,281,0,1,トリックルーム,84.2
キルリア,281,0,2,みちづれ,57.9
キルリア,281,0,3,おきみやげ,57.9
キルリア,281,0,4,アンコール,49.1
キルリア,281,0,5,おにび,34.2
キルリア,281,0,6,テレポート,28.9
キルリア,281,0,7,でんじは,28.1
キルリア,281,0,8,サイコキネシス,14.9
キルリア,281,0,9,ドレインキッス,7.0
キルリア,281,0,10,ゆめくい,6.1
サーナイト,282,0,1,ムーンフォース,92.0
サーナイト,282,0,2,マジカルフレイム,62.4
サーナイト,282,0,3,サイコショック,57.2
サーナイト,282,0,4,かげうち,24.2
サーナイト,282,0,5,サイコキネシス,21.7
サーナイト,282,0,6,トリック,18.4
サーナイト,282,0,7,おにび,12.5
サーナイト,282,0,8,１０まんボルト,11.0
サーナイト,282,0,9,テラバースト,10.3
サーナイト,282,0,10,はどうだん,9.1
アメタマ,283,0,1,ねばねばネット,76.4
アメタマ,283,0,2,ハイドロポンプ,64.6
アメタマ,283,0,3,あまごい,52.0
アメタマ,283,0,4,れいとうビーム,46.3
アメタマ,283,0,5,みずびたし,28.1
アメタマ,283,0,6,パワーシェア,26.4
アメタマ,283,0,7,アクアジェット,13.2
アメタマ,283,0,8,こごえるかぜ,12.9
アメタマ,283,0,9,くろいきり,12.6
アメタマ,283,0,10,バブルこうせん,12.4
アメモース,284,0,1,ねばねばネット,89.1
アメモース,284,0,2,こごえるかぜ,56.0
アメモース,284,0,3,ふきとばし,51.6
アメモース,284,0,4,エアスラッシュ,43.0
アメモース,284,0,5,こわいかお,22.1
アメモース,284,0,6,むしのさざめき,14.9
アメモース,284,0,7,ちょうのまい,13.9
アメモース,284,0,8,しびれごな,13.8
アメモース,284,0,9,れいとうビーム,12.0
アメモース,284,0,10,とんぼがえり,10.2
キノココ,285,0,1,やどりぎのタネ,95.0
キノココ,285,0,2,キノコのほうし,93.1
キノココ,285,0,3,あまえる,68.8
キノココ,285,0,4,みがわり,58.1
キノココ,285,0,5,まもる,48.1
キノココ,285,0,6,どくのこな,6.3
キノココ,285,0,7,どくどく,5.0
キノココ,285,0,8,メガドレイン,5.0
キノココ,285,0,9,ずつき,5.0
キノココ,285,0,10,せいちょう,4.4
キノガッサ,286,0,1,キノコのほうし,87.6
キノガッサ,286,0,2,マッハパンチ,86.5
キノガッサ,286,0,3,タネマシンガン,84.9
キノガッサ,286,0,4,がんせきふうじ,41.3
キノガッサ,286,0,5,じならし,31.2
キノガッサ,286,0,6,テラバースト,17.2
キノガッサ,286,0,7,みがわり,13.5
キノガッサ,286,0,8,やどりぎのタネ,10.7
キノガッサ,286,0,9,つるぎのまい,7.1
キノガッサ,286,0,10,きあいパンチ,3.4
ナマケロ,287,0,1,あくび,100.0
ナマケロ,287,0,2,アンコール,66.7
ナマケロ,287,0,3,ほしがる,66.7
ナマケロ,287,0,4,カウンター,66.7
ナマケロ,287,0,5,のろい,33.3
ナマケロ,287,0,6,つじぎり,33.3
ナマケロ,287,0,7,のしかかり,33.3
ヤルキモノ,288,0,1,ビルドアップ,64.5
ヤルキモノ,288,0,2,なまける,58.4
ヤルキモノ,288,0,3,じごくづき,47.8
ヤルキモノ,288,0,4,ドレインパンチ,37.7
ヤルキモノ,288,0,5,アンコール,36.4
ヤルキモノ,288,0,6,シャドークロー,20.1
ヤルキモノ,288,0,7,あくび,19.0
ヤルキモノ,288,0,8,でんじは,18.4
ヤルキモノ,288,0,9,のしかかり,16.9
ヤルキモノ,288,0,10,ドわすれ,15.2
ケッキング,289,0,1,ギガインパクト,79.6
ケッキング,289,0,2,ふいうち,43.3
ケッキング,289,0,3,じしん,37.8
ケッキング,289,0,4,シャドークロー,29.3
ケッキング,289,0,5,じごくづき,26.7
ケッキング,289,0,6,じゃれつく,24.1
ケッキング,289,0,7,ドレインパンチ,14.0
ケッキング,289,0,8,カウンター,13.7
ケッキング,289,0,9,れいとうパンチ,13.1
ケッキング,289,0,10,アームハンマー,12.7
マクノシタ,296,0,1,はたきおとす,60.6
マクノシタ,296,0,2,カウンター,53.0
マクノシタ,296,0,3,インファイト,50.0
マクノシタ,296,0,4,ビルドアップ,47.0
マクノシタ,296,0,5,フェイント,36.4
マクノシタ,296,0,6,はっけい,30.3
マクノシタ,296,0,7,れいとうパンチ,30.3
マクノシタ,296,0,8,ドレインパンチ,30.3
マクノシタ,296,0,9,ねこだまし,16.7
マクノシタ,296,0,10,きしかいせい,16.7
ハリテヤマ,297,0,1,バレットパンチ,92.3
ハリテヤマ,297,0,2,ドレインパンチ,76.7
ハリテヤマ,297,0,3,はたきおとす,52.1
ハリテヤマ,297,0,4,ぶちかまし,39.8
ハリテヤマ,297,0,5,ねこだまし,36.6
ハリテヤマ,297,0,6,れいとうパンチ,20.4
ハリテヤマ,297,0,7,インファイト,19.9
ハリテヤマ,297,0,8,じしん,18.0
ハリテヤマ,297,0,9,はらだいこ,8.6
ハリテヤマ,297,0,10,ビルドアップ,8.6
ルリリ,298,0,1,あまえる,54.5
ルリリ,298,0,2,アンコール,54.5
ルリリ,298,0,3,ひかりのかべ,45.5
ルリリ,298,0,4,アクアジェット,45.5
ルリリ,298,0,5,とびはねる,27.3
ルリリ,298,0,6,はらだいこ,27.3
ルリリ,298,0,7,のしかかり,27.3
ルリリ,298,0,8,バブルこうせん,18.2
ルリリ,298,0,9,てだすけ,18.2
ルリリ,298,0,10,たきのぼり,18.2
ヤミラミ,302,0,1,アンコール,62.1
ヤミラミ,302,0,2,イカサマ,53.9
ヤミラミ,302,0,3,おにび,44.0
ヤミラミ,302,0,4,リフレクター,30.3
ヤミラミ,302,0,5,ひかりのかべ,29.6
ヤミラミ,302,0,6,かなしばり,28.2
ヤミラミ,302,0,7,はたきおとす,27.0
ヤミラミ,302,0,8,じこさいせい,26.9
ヤミラミ,302,0,9,みがわり,17.2
ヤミラミ,302,0,10,メタルバースト,16.8
アサナン,307,0,1,とびひざげり,77.4
アサナン,307,0,2,トリックルーム,71.4
アサナン,307,0,3,きしかいせい,68.4
アサナン,307,0,4,しねんのずつき,63.9
アサナン,307,0,5,れいとうパンチ,24.8
アサナン,307,0,6,ねこだまし,22.6
アサナン,307,0,7,ふるいたてる,11.3
アサナン,307,0,8,インファイト,10.5
アサナン,307,0,9,カウンター,9.8
アサナン,307,0,10,サイコカッター,8.3
チャーレム,308,0,1,バレットパンチ,73.3
チャーレム,308,0,2,しねんのずつき,53.0
チャーレム,308,0,3,れいとうパンチ,49.3
チャーレム,308,0,4,ねこだまし,48.2
チャーレム,308,0,5,インファイト,47.8
チャーレム,308,0,6,とびひざげり,32.7
チャーレム,308,0,7,サイコカッター,16.0
チャーレム,308,0,8,トリック,13.5
チャーレム,308,0,9,ほのおのパンチ,11.4
チャーレム,308,0,10,かかとおとし,9.5
ゴクリン,316,0,1,いたみわけ,90.3
ゴクリン,316,0,2,アンコール,59.7
ゴクリン,316,0,3,どくどく,50.8
ゴクリン,316,0,4,みちづれ,41.1
ゴクリン,316,0,5,どくびし,33.1
ゴクリン,316,0,6,まもる,22.0
ゴクリン,316,0,7,アシッドボム,18.6
ゴクリン,316,0,8,クリアスモッグ,17.4
ゴクリン,316,0,9,あくび,16.9
ゴクリン,316,0,10,マッドショット,9.3
マルノーム,317,0,1,どくどく,52.1
マルノーム,317,0,2,ボディプレス,46.8
マルノーム,317,0,3,とける,23.8
マルノーム,317,0,4,どくびし,23.8
マルノーム,317,0,5,アンコール,19.5
マルノーム,317,0,6,アシッドボム,15.2
マルノーム,317,0,7,まもる,14.9
マルノーム,317,0,8,たくわえる,14.5
マルノーム,317,0,9,ギガドレイン,14.3
マルノーム,317,0,10,あくび,13.5
ドンメル,322,0,1,たくわえる,73.4
ドンメル,322,0,2,ボディプレス,58.5
ドンメル,322,0,3,ねむる,42.3
ドンメル,322,0,4,あくび,38.0
ドンメル,322,0,5,のろい,24.2
ドンメル,322,0,6,ふんえん,24.2
ドンメル,322,0,7,ステルスロック,19.7
ドンメル,322,0,8,ドわすれ,18.9
ドンメル,322,0,9,ニトロチャージ,16.0
ドンメル,322,0,10,せいちょう,11.2
バクーダ,323,0,1,じしん,45.1
バクーダ,323,0,2,だいちのちから,42.2
バクーダ,323,0,3,じわれ,35.5
バクーダ,323,0,4,テラバースト,33.8
バクーダ,323,0,5,あくび,29.3
バクーダ,323,0,6,ふんか,26.7
バクーダ,323,0,7,ふんえん,22.6
バクーダ,323,0,8,ストーンエッジ,18.7
バクーダ,323,0,9,ステルスロック,16.6
バクーダ,323,0,10,かえんほうしゃ,16.5
コータス,324,0,1,ステルスロック,72.6
コータス,324,0,2,あくび,70.9
コータス,324,0,3,オーバーヒート,63.5
コータス,324,0,4,ソーラービーム,37.1
コータス,324,0,5,じしん,17.5
コータス,324,0,6,クリアスモッグ,16.6
コータス,324,0,7,だいちのちから,14.6
コータス,324,0,8,ふんえん,14.1
コータス,324,0,9,かえんほうしゃ,14.1
コータス,324,0,10,ボディプレス,13.0
バネブー,325,0,1,ふきとばし,89.5
バネブー,325,0,2,ミラーコート,88.7
バネブー,325,0,3,ひやみず,55.6
バネブー,325,0,4,サイコキネシス,55.6
バネブー,325,0,5,でんじは,47.6
バネブー,325,0,6,ひかりのかべ,20.2
バネブー,325,0,7,サイコショック,10.5
バネブー,325,0,8,あやしいひかり,8.9
バネブー,325,0,9,ナイトヘッド,8.1
バネブー,325,0,10,トリックルーム,6.5
ブーピッグ,326,0,1,サイコキネシス,47.2
ブーピッグ,326,0,2,だいちのちから,35.7
ブーピッグ,326,0,3,ミラーコート,32.4
ブーピッグ,326,0,4,アンコール,23.0
ブーピッグ,326,0,5,ふきとばし,22.3
ブーピッグ,326,0,6,サイコショック,21.8
ブーピッグ,326,0,7,でんじは,20.4
ブーピッグ,326,0,8,わるだくみ,20.1
ブーピッグ,326,0,9,マジカルシャイン,19.5
ブーピッグ,326,0,10,みらいよち,16.7
サボネア,331,0,1,ふいうち,96.8
サボネア,331,0,2,タネマシンガン,86.2
サボネア,331,0,3,アンコール,85.1
サボネア,331,0,4,つるぎのまい,85.1
サボネア,331,0,5,まきびし,11.7
サボネア,331,0,6,エナジーボール,6.4
サボネア,331,0,7,ねをはる,6.4
サボネア,331,0,8,みちづれ,6.4
サボネア,331,0,9,しっぺがえし,5.3
サボネア,331,0,10,にらみつける,2.1
ノクタス,332,0,1,ふいうち,83.8
ノクタス,332,0,2,リーフストーム,52.8
ノクタス,332,0,3,テラバースト,46.5
ノクタス,332,0,4,みちづれ,33.3
ノクタス,332,0,5,ニードルガード,22.9
ノクタス,332,0,6,タネマシンガン,18.4
ノクタス,332,0,7,つるぎのまい,15.1
ノクタス,332,0,8,エナジーボール,13.9
ノクタス,332,0,9,あくのはどう,12.5
ノクタス,332,0,10,きあいだま,12.3
チルット,333,0,1,ムーンフォース,76.0
チルット,333,0,2,はねやすめ,56.0
チルット,333,0,3,おどろかす,48.0
チルット,333,0,4,しんぴのまもり,48.0
チルット,333,0,5,ほろびのうた,28.0
チルット,333,0,6,コットンガード,28.0
チルット,333,0,7,しろいきり,24.0
チルット,333,0,8,とっしん,20.0
チルット,333,0,9,りんしょう,16.0
チルット,333,0,10,りゅうのいぶき,12.0
チルタリス,334,0,1,はねやすめ,85.8
チルタリス,334,0,2,ほのおのうず,85.3
チルタリス,334,0,3,ほろびのうた,76.0
チルタリス,334,0,4,コットンガード,64.7
チルタリス,334,0,5,おにび,17.9
チルタリス,334,0,6,ムーンフォース,8.9
チルタリス,334,0,7,まもる,7.0
チルタリス,334,0,8,うたう,6.3
チルタリス,334,0,9,りゅうのまい,5.4
チルタリス,334,0,10,みがわり,5.1
ザングース,335,0,1,からげんき,46.4
ザングース,335,0,2,インファイト,38.2
ザングース,335,0,3,はらだいこ,37.1
ザングース,335,0,4,シャドークロー,33.4
ザングース,335,0,5,でんこうせっか,32.8
ザングース,335,0,6,つけあがる,25.2
ザングース,335,0,7,すりかえ,24.9
ザングース,335,0,8,フェイント,24.5
ザングース,335,0,9,バトンタッチ,20.5
ザングース,335,0,10,つじぎり,14.2
ハブネーク,336,0,1,へびにらみ,78.5
ハブネーク,336,0,2,すりかえ,58.0
ハブネーク,336,0,3,いのちがけ,41.7
ハブネーク,336,0,4,ダストシュート,32.7
ハブネーク,336,0,5,ヘドロばくだん,27.6
ハブネーク,336,0,6,かみくだく,23.8
ハブネーク,336,0,7,とぐろをまく,16.9
ハブネーク,336,0,8,かえんほうしゃ,15.8
ハブネーク,336,0,9,じしん,15.2
ハブネーク,336,0,10,どくづき,13.8
ドジョッチ,339,0,1,みずのはどう,90.9
ドジョッチ,339,0,2,ねむる,81.8
ドジョッチ,339,0,3,いびき,81.8
ドジョッチ,339,0,4,ドわすれ,72.7
ドジョッチ,339,0,5,どろかけ,18.2
ドジョッチ,339,0,6,すなあらし,9.1
ドジョッチ,339,0,7,だくりゅう,9.1
ドジョッチ,339,0,8,アクアテール,9.1
ドジョッチ,339,0,9,ステルスロック,9.1
ドジョッチ,339,0,10,こごえるかぜ,9.1
ナマズン,340,0,1,じわれ,73.0
ナマズン,340,0,2,ステルスロック,49.4
ナマズン,340,0,3,まきびし,36.6
ナマズン,340,0,4,りゅうのまい,29.4
ナマズン,340,0,5,じしん,24.9
ナマズン,340,0,6,アクアブレイク,23.0
ナマズン,340,0,7,れいとうビーム,19.9
ナマズン,340,0,8,ねむる,12.6
ナマズン,340,0,9,ひやみず,12.5
ナマズン,340,0,10,あまごい,12.0
カゲボウズ,353,0,1,おにび,71.4
カゲボウズ,353,0,2,ナイトヘッド,64.3
カゲボウズ,353,0,3,うらみ,64.3
カゲボウズ,353,0,4,かげうち,50.0
カゲボウズ,353,0,5,トリック,28.6
カゲボウズ,353,0,6,いやなおと,21.4
カゲボウズ,353,0,7,ふいうち,21.4
カゲボウズ,353,0,8,ゴーストダイブ,21.4
カゲボウズ,353,0,9,なりきり,21.4
カゲボウズ,353,0,10,みちづれ,14.3
ジュペッタ,354,0,1,はたきおとす,57.2
ジュペッタ,354,0,2,のろい,54.2
ジュペッタ,354,0,3,みちづれ,40.1
ジュペッタ,354,0,4,トリックルーム,37.2
ジュペッタ,354,0,5,アンコール,31.1
ジュペッタ,354,0,6,ふいうち,25.0
ジュペッタ,354,0,7,かげうち,24.8
ジュペッタ,354,0,8,でんじは,15.1
ジュペッタ,354,0,9,トリック,14.7
ジュペッタ,354,0,10,つるぎのまい,14.1
トロピウス,357,0,1,やどりぎのタネ,98.2
トロピウス,357,0,2,まもる,85.1
トロピウス,357,0,3,みがわり,79.0
トロピウス,357,0,4,とんぼがえり,49.1
トロピウス,357,0,5,エアスラッシュ,17.4
トロピウス,357,0,6,こうごうせい,16.9
トロピウス,357,0,7,のろい,10.8
トロピウス,357,0,8,ふきとばし,7.4
トロピウス,357,0,9,そらをとぶ,7.3
トロピウス,357,0,10,ぼうふう,6.9
ユキワラシ,361,0,1,まもる,78.1
ユキワラシ,361,0,2,こおりのいぶき,68.8
ユキワラシ,361,0,3,みがわり,62.5
ユキワラシ,361,0,4,テラバースト,53.1
ユキワラシ,361,0,5,こごえるかぜ,25.0
ユキワラシ,361,0,6,ゆきげしき,21.9
ユキワラシ,361,0,7,かみつく,21.9
ユキワラシ,361,0,8,こおりのキバ,21.9
ユキワラシ,361,0,9,ウェザーボール,21.9
ユキワラシ,361,0,10,こおりのつぶて,15.6
オニゴーリ,362,0,1,まもる,93.5
オニゴーリ,362,0,2,みがわり,89.2
オニゴーリ,362,0,3,フリーズドライ,81.3
オニゴーリ,362,0,4,テラバースト,62.6
オニゴーリ,362,0,5,ぜったいれいど,29.9
オニゴーリ,362,0,6,じしん,9.7
オニゴーリ,362,0,7,かげぶんしん,7.1
オニゴーリ,362,0,8,かみくだく,4.4
オニゴーリ,362,0,9,つららおとし,3.4
オニゴーリ,362,0,10,こおりのいぶき,2.9
ラブカス,370,0,1,あまえる,53.5
ラブカス,370,0,2,ねがいごと,49.3
ラブカス,370,0,3,ハイドロポンプ,43.7
ラブカス,370,0,4,みずのはどう,31.0
ラブカス,370,0,5,ドレインキッス,26.8
ラブカス,370,0,6,こごえるかぜ,25.4
ラブカス,370,0,7,あまごい,25.4
ラブカス,370,0,8,みずびたし,23.9
ラブカス,370,0,9,つぶらなひとみ,19.7
ラブカス,370,0,10,ふぶき,19.7
タツベイ,371,0,1,こわいかお,50.0
タツベイ,371,0,2,アイアンヘッド,36.4
タツベイ,371,0,3,りゅうのまい,36.4
タツベイ,371,0,4,ドラゴンダイブ,36.4
タツベイ,371,0,5,みがわり,36.4
タツベイ,371,0,6,にらみつける,27.3
タツベイ,371,0,7,てだすけ,27.3
タツベイ,371,0,8,ドラゴンテール,27.3
タツベイ,371,0,9,りゅうのいぶき,22.7
タツベイ,371,0,10,ずつき,22.7
コモルー,372,0,1,りゅうのまい,57.6
コモルー,372,0,2,アイアンヘッド,54.2
コモルー,372,0,3,ほのおのうず,50.8
コモルー,372,0,4,てっぺき,42.4
コモルー,372,0,5,ドラゴンクロー,33.1
コモルー,372,0,6,ねむる,30.5
コモルー,372,0,7,げきりん,22.0
コモルー,372,0,8,しねんのずつき,16.9
コモルー,372,0,9,ドラゴンテール,15.3
コモルー,372,0,10,ねごと,14.4
ボーマンダ,373,0,1,ダブルウイング,64.9
ボーマンダ,373,0,2,じしん,60.3
ボーマンダ,373,0,3,りゅうのまい,54.7
ボーマンダ,373,0,4,りゅうせいぐん,34.0
ボーマンダ,373,0,5,げきりん,26.1
ボーマンダ,373,0,6,だいもんじ,21.8
ボーマンダ,373,0,7,アイアンヘッド,20.4
ボーマンダ,373,0,8,テラバースト,17.2
ボーマンダ,373,0,9,ぼうふう,17.2
ボーマンダ,373,0,10,はねやすめ,17.2
ムックル,396,0,1,でんこうせっか,82.9
ムックル,396,0,2,ブレイブバード,65.1
ムックル,396,0,3,すてみタックル,56.0
ムックル,396,0,4,いのちがけ,44.0
ムックル,396,0,5,がむしゃら,41.7
ムックル,396,0,6,なきごえ,14.9
ムックル,396,0,7,たいあたり,12.6
ムックル,396,0,8,かげぶんしん,10.9
ムックル,396,0,9,とんぼがえり,9.7
ムックル,396,0,10,ふきとばし,9.1
ムクバード,397,0,1,でんこうせっか,69.6
ムクバード,397,0,2,かげぶんしん,52.2
ムクバード,397,0,3,がむしゃら,39.1
ムクバード,397,0,4,おいかぜ,34.8
ムクバード,397,0,5,エアスラッシュ,34.8
ムクバード,397,0,6,つばめがえし,30.4
ムクバード,397,0,7,ねごと,17.4
ムクバード,397,0,8,ねむる,17.4
ムクバード,397,0,9,フェザーダンス,17.4
ムクバード,397,0,10,ブレイブバード,17.4
ムクホーク,398,0,1,ブレイブバード,97.4
ムクホーク,398,0,2,インファイト,88.7
ムクホーク,398,0,3,とんぼがえり,70.8
ムクホーク,398,0,4,すてみタックル,63.1
ムクホーク,398,0,5,いのちがけ,22.8
ムクホーク,398,0,6,でんこうせっか,15.0
ムクホーク,398,0,7,おいかぜ,11.8
ムクホーク,398,0,8,テラバースト,6.7
ムクホーク,398,0,9,がむしゃら,6.1
ムクホーク,398,0,10,ふきとばし,2.5
コロボーシ,401,0,1,むしのていこう,100.0
コロボーシ,401,0,2,たいあたり,92.3
コロボーシ,401,0,3,むしくい,92.3
コロボーシ,401,0,4,なきごえ,92.3
コロボーシ,401,0,5,テラバースト,15.4
コロトック,402,0,1,ねばねばネット,75.6
コロトック,402,0,2,ちょうはつ,59.2
コロトック,402,0,3,ほろびのうた,48.9
コロトック,402,0,4,とびつく,35.5
コロトック,402,0,5,うたう,33.0
コロトック,402,0,6,とどめばり,30.9
コロトック,402,0,7,つるぎのまい,22.5
コロトック,402,0,8,くさわけ,16.5
コロトック,402,0,9,バトンタッチ,15.8
コロトック,402,0,10,つじぎり,12.3
コリンク,403,0,1,にらみつける,46.9
コリンク,403,0,2,でんきショック,43.8
コリンク,403,0,3,じゅうでん,40.6
コリンク,403,0,4,かみつく,37.5
コリンク,403,0,5,ほえる,28.1
コリンク,403,0,6,ボルトチェンジ,28.1
コリンク,403,0,7,たいあたり,28.1
コリンク,403,0,8,ワイルドボルト,25.0
コリンク,403,0,9,いばる,25.0
コリンク,403,0,10,テラバースト,18.8
ルクシオ,404,0,1,かみつく,100.0
ルクシオ,404,0,2,スパーク,100.0
ルクシオ,404,0,3,じゅうでん,100.0
ルクシオ,404,0,4,ほえる,88.9
ルクシオ,404,0,5,でんきショック,11.1
レントラー,405,0,1,ボルトチェンジ,73.5
レントラー,405,0,2,でんじは,58.8
レントラー,405,0,3,つぶらなひとみ,36.4
レントラー,405,0,4,ワイルドボルト,31.4
レントラー,405,0,5,ほえる,24.1
レントラー,405,0,6,じゃれつく,20.0
レントラー,405,0,7,かいでんぱ,18.4
レントラー,405,0,8,こおりのキバ,16.6
レントラー,405,0,9,かみくだく,13.6
レントラー,405,0,10,からげんき,11.2
ミツハニー,415,0,1,テラバースト,95.5
ミツハニー,415,0,2,むしくい,88.6
ミツハニー,415,0,3,ねごと,67.0
ミツハニー,415,0,4,むしのていこう,26.1
ミツハニー,415,0,5,あまいかおり,26.1
ミツハニー,415,0,6,かぜおこし,4.5
ミツハニー,415,0,7,むしのさざめき,3.4
ビークイン,416,0,1,はねやすめ,92.0
ビークイン,416,0,2,どくどく,89.1
ビークイン,416,0,3,ぼうぎょしれい,79.2
ビークイン,416,0,4,たたりめ,24.4
ビークイン,416,0,5,まもる,12.3
ビークイン,416,0,6,こうげきしれい,11.9
ビークイン,416,0,7,ちょうはつ,11.3
ビークイン,416,0,8,どくびし,8.8
ビークイン,416,0,9,みちづれ,7.3
ビークイン,416,0,10,テラバースト,6.8
パチリス,417,0,1,いかりのまえば,97.8
パチリス,417,0,2,ほっぺすりすり,95.9
パチリス,417,0,3,とんぼがえり,58.9
パチリス,417,0,4,アンコール,43.2
パチリス,417,0,5,ボルトチェンジ,34.2
パチリス,417,0,6,どろぼう,7.4
パチリス,417,0,7,マッドショット,7.3
パチリス,417,0,8,みがわり,7.0
パチリス,417,0,9,あまえる,6.6
パチリス,417,0,10,ほうでん,6.1
ブイゼル,418,0,1,アクアジェット,68.6
ブイゼル,418,0,2,ウェーブタックル,47.1
ブイゼル,418,0,3,あまごい,35.3
ブイゼル,418,0,4,たきのぼり,19.6
ブイゼル,418,0,5,かわらわり,19.6
ブイゼル,418,0,6,アクアテール,15.7
ブイゼル,418,0,7,アクアブレイク,15.7
ブイゼル,418,0,8,こうそくいどう,15.7
ブイゼル,418,0,9,ちょうはつ,15.7
ブイゼル,418,0,10,でんこうせっか,15.7
フローゼル,419,0,1,ウェーブタックル,93.0
フローゼル,419,0,2,アクアジェット,89.5
フローゼル,419,0,3,アイススピナー,72.8
フローゼル,419,0,4,アクアブレイク,25.3
フローゼル,419,0,5,かみくだく,17.6
フローゼル,419,0,6,かわらわり,14.0
フローゼル,419,0,7,たきのぼり,9.8
フローゼル,419,0,8,テラバースト,8.5
フローゼル,419,0,9,けたぐり,7.6
フローゼル,419,0,10,ハイドロポンプ,7.1
カラナクシ,422,0,1,カウンター,89.8
カラナクシ,422,0,2,ミラーコート,89.3
カラナクシ,422,0,3,あくび,79.1
カラナクシ,422,0,4,ステルスロック,72.3
カラナクシ,422,0,5,おきみやげ,20.0
カラナクシ,422,0,6,じこさいせい,15.7
カラナクシ,422,0,7,クリアスモッグ,10.0
カラナクシ,422,0,8,なみのり,8.0
カラナクシ,422,0,9,ひやみず,5.7
カラナクシ,422,0,10,げんしのちから,2.0
トリトドン,423,0,1,だいちのちから,77.4
トリトドン,423,0,2,あくび,60.3
トリトドン,423,0,3,じこさいせい,58.6
トリトドン,423,0,4,れいとうビーム,53.7
トリトドン,423,0,5,ステルスロック,37.6
トリトドン,423,0,6,なみのり,17.6
トリトドン,423,0,7,ミラーコート,14.2
トリトドン,423,0,8,カウンター,13.4
トリトドン,423,0,9,まもる,10.0
トリトドン,423,0,10,ひやみず,10.0
フワンテ,425,0,1,みちづれ,91.9
フワンテ,425,0,2,クリアスモッグ,44.1
フワンテ,425,0,3,おきみやげ,42.3
フワンテ,425,0,4,ちいさくなる,30.6
フワンテ,425,0,5,おいかぜ,30.6
フワンテ,425,0,6,でんじは,28.8
フワンテ,425,0,7,シャドーボール,24.3
フワンテ,425,0,8,バトンタッチ,18.9
フワンテ,425,0,9,だいばくはつ,14.4
フワンテ,425,0,10,こごえるかぜ,14.4
フワライド,426,0,1,ちいさくなる,76.3
フワライド,426,0,2,バトンタッチ,73.8
フワライド,426,0,3,ちからをすいとる,56.7
フワライド,426,0,4,みがわり,51.7
フワライド,426,0,5,エアスラッシュ,21.7
フワライド,426,0,6,シャドーボール,20.1
フワライド,426,0,7,たくわえる,16.4
フワライド,426,0,8,おにび,10.2
フワライド,426,0,9,みちづれ,9.7
フワライド,426,0,10,さいみんじゅつ,7.1
ムウマージ,429,0,1,シャドーボール,57.9
ムウマージ,429,0,2,おにび,47.6
ムウマージ,429,0,3,みちづれ,40.0
ムウマージ,429,0,4,ちょうはつ,34.7
ムウマージ,429,0,5,トリック,26.6
ムウマージ,429,0,6,たたりめ,26.6
ムウマージ,429,0,7,こごえるかぜ,26.4
ムウマージ,429,0,8,マジカルフレイム,21.4
ムウマージ,429,0,9,でんじは,16.0
ムウマージ,429,0,10,いたみわけ,12.4
ドンカラス,430,0,1,ふいうち,92.7
ドンカラス,430,0,2,つじぎり,44.7
ドンカラス,430,0,3,ほうふく,43.9
ドンカラス,430,0,4,ブレイブバード,40.2
ドンカラス,430,0,5,ちょうはつ,17.8
ドンカラス,430,0,6,とんぼがえり,16.5
ドンカラス,430,0,7,テラバースト,16.5
ドンカラス,430,0,8,イカサマ,11.9
ドンカラス,430,0,9,ほろびのうた,11.6
ドンカラス,430,0,10,アクロバット,11.0
スカンプー,434,0,1,おきみやげ,100.0
スカンプー,434,0,2,つじぎり,96.4
スカンプー,434,0,3,ゲップ,85.5
スカンプー,434,0,4,だいばくはつ,85.5
スカンプー,434,0,5,どくどく,14.5
